Rank	Latitude	Longitude
614	13.04945	77.68425
615	13.04953	77.68422
616	13.04958	77.68421
617	13.04964	77.68419
618	13.04970	77.68418
619	13.04977	77.68415
620	13.04983	77.68413
621	13.04988	77.68412
622	13.04994	77.68411
623	13.04999	77.68409
624	13.05006	77.68409
625	13.05012	77.68407
626	13.05019	77.68405
627	13.05026	77.68405
628	13.05034	77.68405
629	13.05042	77.68405
630	13.05049	77.68405
631	13.05055	77.68403
632	13.05062	77.68401
633	13.05069	77.68398
634	13.05075	77.68397
635	13.05080	77.68395
636	13.05087	77.68391
637	13.05094	77.68388
638	13.05100	77.68385
639	13.05107	77.68382
640	13.05113	77.68378
641	13.05119	77.68375
642	13.05126	77.68371
643	13.05134	77.68367
644	13.05140	77.68363
645	13.05146	77.68359
646	13.05151	77.68354
647	13.05158	77.68348
648	13.05164	77.68343
649	13.05171	77.68337
650	13.05175	77.68331
651	13.05181	77.68324
652	13.05186	77.68317
653	13.05191	77.68311
654	13.05196	77.68304
655	13.05201	77.68298
656	13.05206	77.68291
657	13.05211	77.68285
658	13.05215	77.68280
659	13.05219	77.68274
660	13.05224	77.68268
661	13.05228	77.68262
662	13.05231	77.68257
663	13.05235	77.68251
664	13.05238	77.68245
665	13.05240	77.68238
666	13.05242	77.68232
667	13.05243	77.68227
668	13.05245	77.68221
669	13.05246	77.68216
670	13.05249	77.68208
671	13.05250	77.68203
672	13.05253	77.68195
673	13.05256	77.68188
674	13.05259	77.68182
675	13.05260	77.68177
676	13.05262	77.68171
677	13.05263	77.68164
678	13.05266	77.68156
679	13.05267	77.68149
680	13.05269	77.68144
681	13.05270	77.68137
682	13.05272	77.68129
683	13.05274	77.68124
684	13.05276	77.68116
685	13.05277	77.68109
686	13.05278	77.68103
687	13.05279	77.68096
688	13.05280	77.68091
689	13.05282	77.68085
690	13.05282	77.68079
691	13.05283	77.68072
692	13.05285	77.68065
693	13.05286	77.68057
694	13.05287	77.68049
695	13.05288	77.68041
696	13.05290	77.68033
697	13.05292	77.68027
698	13.05295	77.68020
699	13.05296	77.68013
700	13.05299	77.68006
701	13.05301	77.67999
702	13.05303	77.67993
703	13.05305	77.67987
704	13.05308	77.67981
705	13.05310	77.67974
706	13.05313	77.67966
707	13.05317	77.67959
708	13.05321	77.67951
709	13.05326	77.67945
710	13.05330	77.67937
711	13.05334	77.67931
712	13.05338	77.67924
713	13.05342	77.67918
714	13.05346	77.67911
715	13.05349	77.67906
716	13.05353	77.67899
717	13.05357	77.67892
718	13.05360	77.67885
719	13.05356	77.67878
720	13.05349	77.67873
721	13.05343	77.67868
722	13.05336	77.67862
723	13.05329	77.67856
724	13.05323	77.67851
725	13.05317	77.67845
726	13.05312	77.67840
727	13.05307	77.67835
728	13.05301	77.67829
729	13.05296	77.67823
730	13.05292	77.67817
731	13.05287	77.67811
732	13.05281	77.67805
733	13.05277	77.67799
734	13.05270	77.67791
735	13.05266	77.67785
736	13.05261	77.67779
737	13.05257	77.67772
738	13.05253	77.67765
739	13.05249	77.67757
740	13.05246	77.67750
741	13.05243	77.67744
742	13.05240	77.67737
743	13.05237	77.67730
744	13.05233	77.67724
745	13.05231	77.67717
746	13.05228	77.67710
747	13.05226	77.67704
748	13.05224	77.67698
749	13.05221	77.67691
750	13.05220	77.67685
751	13.05218	77.67679
752	13.05217	77.67672
753	13.05215	77.67666
754	13.05213	77.67659
755	13.05211	77.67651
756	13.05210	77.67644
757	13.05208	77.67638
758	13.05207	77.67631
759	13.05205	77.67623
760	13.05204	77.67615
761	13.05202	77.67607
762	13.05201	77.67599
763	13.05200	77.67591
764	13.05199	77.67585
765	13.05197	77.67578
766	13.05196	77.67573
767	13.05195	77.67567
768	13.05193	77.67560
769	13.05193	77.67554
770	13.05192	77.67548
771	13.05191	77.67541
772	13.05189	77.67533
773	13.05187	77.67528
774	13.05186	77.67522
775	13.05184	77.67515
776	13.05182	77.67510
777	13.05181	77.67504
778	13.05179	77.67498
779	13.05177	77.67493
780	13.05176	77.67487
781	13.05174	77.67481
782	13.05172	77.67475
783	13.05170	77.67469
784	13.05168	77.67463
785	13.05167	77.67457
786	13.05165	77.67451
787	13.05162	77.67445
788	13.05159	77.67437
789	13.05157	77.67431
790	13.05154	77.67425
791	13.05151	77.67419
792	13.05148	77.67412
793	13.05146	77.67405
794	13.05145	77.67399
795	13.05144	77.67391
796	13.05143	77.67386
797	13.05141	77.67376
798	13.05139	77.67369
799	13.05137	77.67364
800	13.05136	77.67356
801	13.05134	77.67350
802	13.05133	77.67345
803	13.05131	77.67339
804	13.05125	77.67334
805	13.05119	77.67332
806	13.05114	77.67329
807	13.05109	77.67326
808	13.05103	77.67322
809	13.05097	77.67319
810	13.05091	77.67314
811	13.05086	77.67312
812	13.05078	77.67308
813	13.05072	77.67304
814	13.05064	77.67299
815	13.05058	77.67295
816	13.05058	77.67288
817	13.05060	77.67281
818	13.05063	77.67275
819	13.05064	77.67269
820	13.05067	77.67262
821	13.05070	77.67254
822	13.05071	77.67247
823	13.05071	77.67240
824	13.05070	77.67232
825	13.05069	77.67226
826	13.05069	77.67219
827	13.05069	77.67213
828	13.05068	77.67207
829	13.05067	77.67200
830	13.05065	77.67193
831	13.05064	77.67186
832	13.05063	77.67180
833	13.05062	77.67173
834	13.05060	77.67167
835	13.05058	77.67162
836	13.05055	77.67154
837	13.05053	77.67148
838	13.05049	77.67141
839	13.05046	77.67135
840	13.05041	77.67127
841	13.05038	77.67120
842	13.05034	77.67115
843	13.05029	77.67108
844	13.05026	77.67101
845	13.05022	77.67094
846	13.05019	77.67088
847	13.05013	77.67080
848	13.05006	77.67073
849	13.04999	77.67066
850	13.04994	77.67061
851	13.04987	77.67055
852	13.04982	77.67051
853	13.04976	77.67047
854	13.04970	77.67044
855	13.04964	77.67041
856	13.04958	77.67038
857	13.04952	77.67036
858	13.04944	77.67034
859	13.04937	77.67034
860	13.04932	77.67034
861	13.04925	77.67032
862	13.04919	77.67030
863	13.04914	77.67027
864	13.04908	77.67025
865	13.04901	77.67022
866	13.04893	77.67018
867	13.04886	77.67015
868	13.04881	77.67012
869	13.04874	77.67009
870	13.04866	77.67005
871	13.04860	77.67004
872	13.04853	77.67001
873	13.04847	77.66998
874	13.04842	77.66997
875	13.04835	77.66995
876	13.04828	77.66993
877	13.04821	77.66992
878	13.04815	77.66989
879	13.04810	77.66988
880	13.04803	77.66986
881	13.04796	77.66984
882	13.04790	77.66981
883	13.04784	77.66979
884	13.04778	77.66976
885	13.04771	77.66973
886	13.04763	77.66969
887	13.04758	77.66966
888	13.04752	77.66963
889	13.04745	77.66959
890	13.04739	77.66956
891	13.04734	77.66953
892	13.04728	77.66951
893	13.04722	77.66948
894	13.04716	77.66945
895	13.04711	77.66944
896	13.04703	77.66942
897	13.04698	77.66941
898	13.04691	77.66939
899	13.04684	77.66937
900	13.04675	77.66935
901	13.04667	77.66932
902	13.04660	77.66931
903	13.04654	77.66930
904	13.04646	77.66929
905	13.04640	77.66927
906	13.04634	77.66925
907	13.04628	77.66922
908	13.04621	77.66919
909	13.04616	77.66917
910	13.04611	77.66914
911	13.04605	77.66910
912	13.04599	77.66908
913	13.04594	77.66906
914	13.04587	77.66902
915	13.04581	77.66899
916	13.04574	77.66895
917	13.04566	77.66890
918	13.04559	77.66884
919	13.04554	77.66878
920	13.04550	77.66872
921	13.04547	77.66867
922	13.04543	77.66861
923	13.04539	77.66855
924	13.04534	77.66848
925	13.04531	77.66842
926	13.04529	77.66836
927	13.04526	77.66829
928	13.04524	77.66821
929	13.04523	77.66815
930	13.04522	77.66808
931	13.04522	77.66802
932	13.04522	77.66794
933	13.04523	77.66786
934	13.04524	77.66780
935	13.04522	77.66773
936	13.04521	77.66767
937	13.04521	77.66759
938	13.04521	77.66752
939	13.04521	77.66744
940	13.04521	77.66738
941	13.04521	77.66730
942	13.04521	77.66723
943	13.04522	77.66717
944	13.04523	77.66710
945	13.04524	77.66705
946	13.04527	77.66697
947	13.04529	77.66689
948	13.04531	77.66681
949	13.04533	77.66675
950	13.04533	77.66669
951	13.04533	77.66661
952	13.04533	77.66654
953	13.04534	77.66647
954	13.04534	77.66640
955	13.04534	77.66634
956	13.04534	77.66627
957	13.04533	77.66619
958	13.04532	77.66613
959	13.04531	77.66606
960	13.04529	77.66600
961	13.04529	77.66594
962	13.04528	77.66586
963	13.04528	77.66579
964	13.04528	77.66572
965	13.04528	77.66566
966	13.04528	77.66559
967	13.04528	77.66552
968	13.04528	77.66545
