Rank	Latitude	Longitude
740	13.00455	77.71475
741	13.00456	77.71469
742	13.00456	77.71463
743	13.00457	77.71457
744	13.00458	77.71451
745	13.00459	77.71446
746	13.00459	77.71440
747	13.00460	77.71435
748	13.00461	77.71429
749	13.00462	77.71423
750	13.00462	77.71418
751	13.00463	77.71412
752	13.00464	77.71405
753	13.00465	77.71400
754	13.00465	77.71393
755	13.00465	77.71388
756	13.00465	77.71382
757	13.00464	77.71377
758	13.00463	77.71370
759	13.00463	77.71365
760	13.00463	77.71360
761	13.00461	77.71354
762	13.00460	77.71348
763	13.00460	77.71341
764	13.00460	77.71335
765	13.00459	77.71330
766	13.00458	77.71324
767	13.00457	77.71318
768	13.00457	77.71312
769	13.00456	77.71306
770	13.00456	77.71301
771	13.00455	77.71295
772	13.00454	77.71289
773	13.00454	77.71283
774	13.00453	77.71277
775	13.00452	77.71272
776	13.00449	77.71266
777	13.00448	77.71260
778	13.00448	77.71254
779	13.00448	77.71248
780	13.00448	77.71242
781	13.00448	77.71236
782	13.00448	77.71231
783	13.00448	77.71225
784	13.00448	77.71219
785	13.00446	77.71214
786	13.00446	77.71208
787	13.00445	77.71203
788	13.00445	77.71198
789	13.00444	77.71192
790	13.00443	77.71187
791	13.00442	77.71181
792	13.00441	77.71176
793	13.00439	77.71169
794	13.00439	77.71163
795	13.00438	77.71158
796	13.00438	77.71153
797	13.00437	77.71147
798	13.00437	77.71141
799	13.00436	77.71136
800	13.00435	77.71130
801	13.00434	77.71124
802	13.00432	77.71118
803	13.00432	77.71112
804	13.00432	77.71106
805	13.00432	77.71100
806	13.00431	77.71094
807	13.00431	77.71089
808	13.00432	77.71083
809	13.00431	77.71078
810	13.00431	77.71073
811	13.00431	77.71067
812	13.00431	77.71061
813	13.00431	77.71055
814	13.00431	77.71050
815	13.00431	77.71045
816	13.00431	77.71040
817	13.00431	77.71034
818	13.00431	77.71028
819	13.00430	77.71022
820	13.00430	77.71015
821	13.00430	77.71010
822	13.00430	77.71004
823	13.00428	77.70998
824	13.00427	77.70993
825	13.00427	77.70988
826	13.00427	77.70982
827	13.00427	77.70977
828	13.00427	77.70971
829	13.00428	77.70966
830	13.00428	77.70960
831	13.00429	77.70954
832	13.00428	77.70948
833	13.00428	77.70943
834	13.00428	77.70937
835	13.00428	77.70932
836	13.00428	77.70927
837	13.00428	77.70921
838	13.00428	77.70915
839	13.00428	77.70909
840	13.00428	77.70904
841	13.00428	77.70899
842	13.00428	77.70893
843	13.00427	77.70888
844	13.00427	77.70882
845	13.00427	77.70876
846	13.00426	77.70870
847	13.00426	77.70865
848	13.00425	77.70859
849	13.00425	77.70854
850	13.00424	77.70847
851	13.00424	77.70842
852	13.00424	77.70837
853	13.00422	77.70830
854	13.00422	77.70824
855	13.00422	77.70819
856	13.00423	77.70812
857	13.00423	77.70807
858	13.00423	77.70801
859	13.00423	77.70795
860	13.00424	77.70789
861	13.00424	77.70783
862	13.00424	77.70777
863	13.00424	77.70771
864	13.00424	77.70765
865	13.00424	77.70759
866	13.00424	77.70754
867	13.00425	77.70749
868	13.00426	77.70743
869	13.00427	77.70738
870	13.00427	77.70732
871	13.00428	77.70726
872	13.00428	77.70720
873	13.00421	77.70719
874	13.00416	77.70719
