Rank	Latitude	Longitude
918	13.01195	77.68265
919	13.01201	77.68266
920	13.01206	77.68267
921	13.01213	77.68267
922	13.01219	77.68269
923	13.01227	77.68269
924	13.01234	77.68270
925	13.01240	77.68271
926	13.01246	77.68272
927	13.01252	77.68272
928	13.01259	77.68272
929	13.01266	77.68272
930	13.01272	77.68273
931	13.01280	77.68273
932	13.01287	77.68273
933	13.01293	77.68273
934	13.01299	77.68272
935	13.01304	77.68271
936	13.01309	77.68271
937	13.01315	77.68271
938	13.01321	77.68270
939	13.01327	77.68270
940	13.01333	77.68271
941	13.01338	77.68271
942	13.01346	77.68271
943	13.01351	77.68271
944	13.01357	77.68271
945	13.01363	77.68271
946	13.01369	77.68271
947	13.01375	77.68271
948	13.01380	77.68271
949	13.01386	77.68271
950	13.01392	77.68271
951	13.01399	77.68271
952	13.01406	77.68271
953	13.01413	77.68271
954	13.01419	77.68271
955	13.01426	77.68271
956	13.01431	77.68274
957	13.01431	77.68280
958	13.01430	77.68287
959	13.01429	77.68292
960	13.01429	77.68300
961	13.01429	77.68306
962	13.01429	77.68311
963	13.01429	77.68318
964	13.01429	77.68323
965	13.01429	77.68331
966	13.01429	77.68337
967	13.01428	77.68346
968	13.01428	77.68353
969	13.01428	77.68360
970	13.01429	77.68366
971	13.01430	77.68371
972	13.01431	77.68377
973	13.01432	77.68384
974	13.01434	77.68389
975	13.01435	77.68395
976	13.01437	77.68400
977	13.01438	77.68406
978	13.01440	77.68413
979	13.01441	77.68418
980	13.01443	77.68425
981	13.01445	77.68430
982	13.01446	77.68435
983	13.01447	77.68441
984	13.01450	77.68448
985	13.01451	77.68454
986	13.01455	77.68462
987	13.01458	77.68469
988	13.01464	77.68476
989	13.01468	77.68481
990	13.01475	77.68487
991	13.01482	77.68493
992	13.01488	77.68498
993	13.01494	77.68503
994	13.01500	77.68508
995	13.01507	77.68512
996	13.01512	77.68515
997	13.01519	77.68519
998	13.01524	77.68522
999	13.01530	77.68526
1000	13.01537	77.68529
1001	13.01543	77.68532
1002	13.01548	77.68535
1003	13.01553	77.68537
1004	13.01560	77.68539
1005	13.01566	77.68542
1006	13.01571	77.68544
1007	13.01577	77.68547
1008	13.01583	77.68551
1009	13.01589	77.68554
1010	13.01595	77.68555
1011	13.01601	77.68557
1012	13.01607	77.68558
1013	13.01613	77.68559
1014	13.01619	77.68560
1015	13.01627	77.68562
1016	13.01633	77.68563
1017	13.01638	77.68563
1018	13.01645	77.68563
1019	13.01651	77.68563
1020	13.01657	77.68563
1021	13.01663	77.68563
1022	13.01670	77.68562
1023	13.01676	77.68564
1024	13.01674	77.68571
1025	13.01673	77.68576
1026	13.01672	77.68583
1027	13.01672	77.68588
1028	13.01670	77.68595
1029	13.01669	77.68600
1030	13.01667	77.68606
1031	13.01673	77.68610
1032	13.01678	77.68610
1033	13.01687	77.68611
1034	13.01692	77.68612
1035	13.01699	77.68613
1036	13.01707	77.68614
1037	13.01714	77.68615
1038	13.01721	77.68616
1039	13.01727	77.68617
1040	13.01733	77.68617
1041	13.01737	77.68623
1042	13.01737	77.68630
1043	13.01736	77.68637
1044	13.01735	77.68643
1045	13.01734	77.68650
1046	13.01733	77.68656
1047	13.01733	77.68662
1048	13.01733	77.68669
1049	13.01733	77.68676
1050	13.01733	77.68684
1051	13.01733	77.68691
1052	13.01733	77.68698
1053	13.01733	77.68704
1054	13.01733	77.68711
1055	13.01733	77.68720
1056	13.01733	77.68727
1057	13.01733	77.68733
1058	13.01733	77.68740
1059	13.01732	77.68745
1060	13.01731	77.68752
1061	13.01730	77.68760
1062	13.01730	77.68767
1063	13.01729	77.68774
1064	13.01728	77.68780
1065	13.01727	77.68786
1066	13.01727	77.68793
1067	13.01726	77.68800
1068	13.01725	77.68807
1069	13.01725	77.68815
1070	13.01725	77.68821
1071	13.01728	77.68829
1072	13.01729	77.68834
1073	13.01731	77.68840
1074	13.01737	77.68842
1075	13.01743	77.68842
1076	13.01750	77.68843
1077	13.01755	77.68843
1078	13.01762	77.68844
1079	13.01770	77.68845
1080	13.01776	77.68845
1081	13.01781	77.68845
1082	13.01788	77.68845
1083	13.01793	77.68845
1084	13.01798	77.68845
1085	13.01805	77.68846
1086	13.01811	77.68847
1087	13.01817	77.68847
1088	13.01823	77.68847
1089	13.01829	77.68848
1090	13.01835	77.68848
1091	13.01842	77.68848
1092	13.01849	77.68848
1093	13.01855	77.68848
1094	13.01858	77.68854
1095	13.01858	77.68861
1096	13.01860	77.68866
1097	13.01860	77.68875
1098	13.01860	77.68881
1099	13.01860	77.68890
1100	13.01860	77.68898
1101	13.01860	77.68904
1102	13.01860	77.68912
1103	13.01860	77.68918
1104	13.01861	77.68925
1105	13.01863	77.68931
1106	13.01870	77.68931
1107	13.01877	77.68931
1108	13.01884	77.68931
1109	13.01892	77.68931
1110	13.01899	77.68931
1111	13.01905	77.68930
1112	13.01913	77.68929
1113	13.01920	77.68929
1114	13.01925	77.68929
1115	13.01932	77.68929
1116	13.01937	77.68929
1117	13.01945	77.68929
1118	13.01952	77.68929
1119	13.01960	77.68929
1120	13.01962	77.68935
1121	13.01963	77.68942
1122	13.01964	77.68950
1123	13.01965	77.68955
1124	13.01965	77.68964
1125	13.01966	77.68970
1126	13.01966	77.68976
1127	13.01966	77.68983
1128	13.01966	77.68991
1129	13.01966	77.68999
1130	13.01966	77.69006
1131	13.01966	77.69012
1132	13.01966	77.69017
1133	13.01966	77.69025
1134	13.01966	77.69031
1135	13.01966	77.69038
1136	13.01966	77.69046
1137	13.01966	77.69054
1138	13.01966	77.69061
1139	13.01966	77.69068
1140	13.01966	77.69078
1141	13.01972	77.69082
1142	13.01978	77.69081
1143	13.01984	77.69081
1144	13.01990	77.69081
1145	13.01996	77.69081
1146	13.02004	77.69081
1147	13.02013	77.69081
1148	13.02021	77.69081
