Rank	Latitude	Longitude
2667	13.07923	77.64939
2668	13.07928	77.64938
2669	13.07934	77.64937
2670	13.07942	77.64935
2671	13.07948	77.64933
2672	13.07954	77.64931
2673	13.07959	77.64929
2674	13.07967	77.64927
2675	13.07972	77.64925
2676	13.07978	77.64924
2677	13.07986	77.64921
2678	13.07993	77.64919
2679	13.07998	77.64917
2680	13.08005	77.64915
2681	13.08011	77.64912
2682	13.08018	77.64910
2683	13.08025	77.64907
2684	13.08031	77.64904
2685	13.08037	77.64901
2686	13.08043	77.64899
2687	13.08048	77.64897
2688	13.08056	77.64895
2689	13.08063	77.64893
2690	13.08070	77.64891
2691	13.08076	77.64889
2692	13.08085	77.64887
2693	13.08090	77.64885
2694	13.08095	77.64883
2695	13.08101	77.64882
2696	13.08109	77.64880
2697	13.08115	77.64880
2698	13.08122	77.64879
2699	13.08130	77.64877
2700	13.08136	77.64877
2701	13.08142	77.64876
2702	13.08150	77.64874
2703	13.08156	77.64874
2704	13.08161	77.64872
2705	13.08169	77.64871
2706	13.08177	77.64870
2707	13.08183	77.64868
2708	13.08189	77.64866
2709	13.08195	77.64865
2710	13.08200	77.64865
2711	13.08206	77.64864
2712	13.08213	77.64862
2713	13.08221	77.64860
2714	13.08228	77.64859
2715	13.08234	77.64858
2716	13.08240	77.64857
2717	13.08245	77.64857
2718	13.08251	77.64856
2719	13.08259	77.64854
2720	13.08267	77.64849
2721	13.08273	77.64844
2722	13.08279	77.64841
2723	13.08284	77.64836
2724	13.08291	77.64830
2725	13.08299	77.64825
2726	13.08305	77.64818
2727	13.08312	77.64812
2728	13.08320	77.64805
2729	13.08325	77.64801
2730	13.08331	77.64797
2731	13.08337	77.64791
2732	13.08343	77.64785
2733	13.08351	77.64779
2734	13.08358	77.64774
2735	13.08364	77.64768
2736	13.08370	77.64764
2737	13.08376	77.64760
2738	13.08382	77.64756
2739	13.08387	77.64753
2740	13.08394	77.64748
2741	13.08402	77.64745
2742	13.08409	77.64740
2743	13.08415	77.64734
2744	13.08422	77.64731
2745	13.08429	77.64726
2746	13.08435	77.64723
2747	13.08442	77.64717
2748	13.08448	77.64713
2749	13.08456	77.64709
2750	13.08461	77.64704
2751	13.08470	77.64697
2752	13.08476	77.64691
2753	13.08482	77.64687
2754	13.08487	77.64682
2755	13.08495	77.64677
2756	13.08501	77.64674
2757	13.08506	77.64671
2758	13.08511	77.64667
2759	13.08519	77.64661
2760	13.08524	77.64657
2761	13.08532	77.64652
2762	13.08538	77.64650
2763	13.08536	77.64644
2764	13.08530	77.64639
2765	13.08523	77.64635
2766	13.08516	77.64631
2767	13.08511	77.64628
2768	13.08505	77.64625
2769	13.08500	77.64623
2770	13.08495	77.64621
2771	13.08488	77.64616
2772	13.08483	77.64613
2773	13.08478	77.64610
2774	13.08471	77.64606
2775	13.08463	77.64601
2776	13.08458	77.64596
2777	13.08453	77.64593
2778	13.08447	77.64588
2779	13.08440	77.64585
2780	13.08433	77.64581
2781	13.08428	77.64579
2782	13.08422	77.64576
2783	13.08414	77.64572
2784	13.08407	77.64568
2785	13.08400	77.64564
2786	13.08394	77.64560
2787	13.08386	77.64556
2788	13.08374	77.64548
2789	13.08368	77.64543
2790	13.08362	77.64538
2791	13.08355	77.64533
2792	13.08350	77.64527
2793	13.08343	77.64521
2794	13.08335	77.64515
2795	13.08330	77.64511
2796	13.08323	77.64504
2797	13.08317	77.64499
2798	13.08310	77.64493
2799	13.08304	77.64488
2800	13.08298	77.64483
2801	13.08292	77.64478
2802	13.08286	77.64473
2803	13.08280	77.64466
2804	13.08272	77.64460
2805	13.08267	77.64454
2806	13.08260	77.64449
2807	13.08254	77.64445
2808	13.08248	77.64441
2809	13.08242	77.64437
2810	13.08235	77.64433
2811	13.08230	77.64430
2812	13.08222	77.64425
2813	13.08216	77.64422
2814	13.08209	77.64418
2815	13.08203	77.64415
2816	13.08197	77.64411
2817	13.08191	77.64408
2818	13.08184	77.64404
2819	13.08179	77.64401
2820	13.08170	77.64396
2821	13.08162	77.64392
2822	13.08157	77.64389
2823	13.08152	77.64386
2824	13.08147	77.64384
2825	13.08140	77.64381
2826	13.08131	77.64377
2827	13.08126	77.64373
2828	13.08118	77.64368
2829	13.08112	77.64365
2830	13.08105	77.64361
2831	13.08098	77.64358
2832	13.08093	77.64355
2833	13.08087	77.64351
2834	13.08082	77.64348
2835	13.08077	77.64344
2836	13.08068	77.64338
2837	13.08063	77.64335
2838	13.08057	77.64330
2839	13.08050	77.64325
2840	13.08044	77.64320
2841	13.08038	77.64315
2842	13.08031	77.64310
2843	13.08025	77.64307
2844	13.08018	77.64303
2845	13.08012	77.64300
2846	13.08006	77.64297
2847	13.08000	77.64294
2848	13.07994	77.64290
2849	13.07988	77.64287
2850	13.07980	77.64283
2851	13.07975	77.64279
2852	13.07970	77.64277
2853	13.07964	77.64274
2854	13.07957	77.64271
2855	13.07952	77.64268
2856	13.07945	77.64264
2857	13.07939	77.64261
2858	13.07934	77.64258
2859	13.07927	77.64255
2860	13.07921	77.64252
2861	13.07915	77.64247
2862	13.07907	77.64242
2863	13.07902	77.64239
2864	13.07895	77.64234
2865	13.07889	77.64231
2866	13.07882	77.64226
2867	13.07876	77.64223
2868	13.07871	77.64220
2869	13.07862	77.64216
2870	13.07855	77.64212
2871	13.07849	77.64210
2872	13.07844	77.64207
2873	13.07837	77.64204
